customer_id,product_id,order_id,order_date,sales,quantity,discount,profit,row_id
SF-20965,FUR-CH-10004853,CA-2015-138009,2015-11-29,301.96,2,0.000,87.57,284
JP-15520,FUR-BO-10001601,CA-2014-144666,2014-11-09,222.67,2,0.150,10.48,285
HK-14890,OFF-PA-10002666,CA-2016-130001,2016-04-23,36.24,5,0.200,11.32,286
JP-15520,TEC-PH-10002680,CA-2014-144666,2014-11-09,703.97,4,0.200,88.00,287
TW-21025,OFF-AP-10000326,CA-2016-158834,2016-03-13,157.92,5,0.200,17.77,288
JP-15520,OFF-ST-10001321,CA-2014-144666,2014-11-09,92.52,6,0.000,24.98,289
SF-20965,OFF-AP-10000179,CA-2015-138009,2015-11-29,555.21,5,0.100,178.90,290
SF-20965,OFF-ST-10001272,CA-2015-138009,2015-11-29,523.48,4,0.000,130.87,291
SF-20965,OFF-AR-10004042,CA-2015-138009,2015-11-29,161.82,9,0.000,46.93,292
MO-17800,FUR-FU-10000221,CA-2017-163020,2017-09-15,35.56,7,0.000,12.09,293
AT-10735,OFF-AP-10001563,CA-2017-153787,2017-05-19,97.16,2,0.000,28.18,294
JP-15520,OFF-PA-10001509,CA-2014-144666,2014-11-09,NULL,NULL,NULL,0.00,295
VB-21745,OFF-AP-10001124,CA-2017-155698,2017-03-08,647.84,8,0.000,168.44,296
LC-17140,OFF-BI-10000605,CA-2017-133431,2017-12-17,NULL,NULL,NULL,0.20,297
JP-15520,OFF-PA-10003465,CA-2014-144666,2014-11-09,94.85,5,0.000,45.53,298
VB-21745,OFF-LA-10001158,CA-2017-155698,2017-03-08,20.70,2,0.000,9.94,299
LC-17140,OFF-PA-10002615,CA-2017-133431,2017-12-17,NULL,NULL,NULL,0.00,300
TW-21025,TEC-PH-10001254,CA-2016-158834,2016-03-13,203.18,2,0.200,15.24,301
FM-14380,OFF-ST-10001963,US-2016-135720,2016-12-11,243.38,3,0.200,-51.72,302
FM-14380,TEC-AC-10001267,US-2016-135720,2016-12-11,119.80,5,0.200,29.95,303
FM-14380,TEC-PH-10002103,US-2016-135720,2016-12-11,300.77,4,0.200,30.08,304
BD-11605,TEC-AC-10002857,CA-2017-144694,2017-09-24,17.88,3,0.200,2.46,305
KW-16435,OFF-LA-10001158,CA-2017-144904,2017-09-25,20.70,2,0.000,9.94,306
BD-11605,OFF-LA-10003930,CA-2017-144694,2017-09-24,235.94,3,0.200,85.53,307
SP-20650,OFF-PA-10001950,CA-2015-124919,2015-05-31,58.38,7,0.000,26.27,308
DJ-13420,FUR-CH-10001482,CA-2015-168004,2015-10-04,392.94,3,0.000,43.22,309
KH-16690,TEC-PH-10000149,CA-2016-103891,2016-07-12,95.76,6,0.200,7.18,310
KW-16435,FUR-CH-10000785,CA-2017-144904,2017-09-25,488.65,3,0.100,86.87,311
ME-17725,OFF-BI-10001989,US-2016-123470,2016-08-15,18.88,3,0.700,-13.85,312
SP-20650,OFF-PA-10002254,CA-2015-124919,2015-05-31,105.52,4,0.000,48.54,313
ME-17725,OFF-AP-10003287,US-2016-123470,2016-08-15,122.33,3,0.200,12.23,314
JE-15475,FUR-FU-10002671,CA-2016-152632,2016-10-27,40.20,3,0.000,19.30,315
SP-20650,OFF-ST-10001590,CA-2015-124919,2015-05-31,80.88,6,0.000,21.03,316
RB-19465,FUR-FU-10000576,CA-2016-115917,2016-05-20,1049.20,5,0.000,272.79,317
JG-15805,OFF-AR-10003045,CA-2016-100790,2016-06-26,14.70,5,0.000,6.62,318
RB-19465,OFF-BI-10004728,CA-2016-115917,2016-05-20,15.42,4,0.200,5.01,319
NK-18490,OFF-AR-10001547,CA-2015-118948,2015-05-28,6.63,3,0.000,1.79,320
JD-16150,FUR-FU-10000732,CA-2016-147067,2016-12-18,18.84,3,0.000,6.03,321
JL-15835,OFF-ST-10000585,CA-2017-167913,2017-07-30,330.40,2,0.000,85.90,322
JL-15835,OFF-LA-10002787,CA-2017-167913,2017-07-30,26.25,7,0.000,12.60,323
SC-20305,TEC-AC-10003832,CA-2017-106103,2017-06-10,132.52,4,0.000,54.33,324
TW-21025,OFF-PA-10001934,US-2017-127719,2017-07-21,6.48,1,0.000,3.18,325
CC-12430,OFF-AP-10002457,CA-2017-126221,2017-12-30,209.30,2,0.000,56.51,326
JG-15805,OFF-ST-10000689,CA-2016-100790,2016-06-26,704.25,5,0.000,84.51,327
BB-10990,OFF-FA-10003112,CA-2016-103947,2016-04-01,31.56,5,0.200,9.86,328
DB-13060,FUR-CH-10004063,CA-2014-104269,2014-03-01,457.57,2,0.200,51.48,329
NP-18670,OFF-LA-10002475,CA-2016-114104,2016-11-20,14.62,2,0.000,6.87,330
NP-18670,TEC-PH-10004536,CA-2016-114104,2016-11-20,944.93,7,0.000,236.23,331
TT-21070,OFF-PA-10002751,CA-2016-162733,2016-05-11,5.98,1,0.000,2.69,332
KW-16435,OFF-AR-10003732,CA-2017-144904,2017-09-25,5.56,2,0.000,1.45,333
EM-13960,TEC-AC-10003657,CA-2015-119697,2015-12-28,54.38,2,0.200,1.36,334
KW-16435,FUR-FU-10000023,CA-2017-144904,2017-09-25,47.12,8,0.000,20.73,335
RD-19900,OFF-EN-10001990,CA-2016-154508,2016-11-16,28.40,5,0.000,13.35,336
MJ-17740,OFF-BI-10004002,CA-2016-113817,2016-11-07,27.68,2,0.200,9.69,337
BM-11140,OFF-AR-10004441,CA-2014-139892,2014-09-08,9.94,3,0.200,2.73,338
JD-16060,OFF-ST-10001713,CA-2014-123344,2014-09-24,211.96,4,0.000,8.48,339
MK-17905,OFF-BI-10002412,CA-2016-155516,2016-10-21,23.20,4,0.000,10.44,340
BM-11140,TEC-MA-10000822,CA-2014-139892,2014-09-08,8159.95,8,0.400,-1359.99,341
MK-17905,OFF-SU-10001225,CA-2016-155516,2016-10-21,7.36,2,0.000,0.15,342
BM-11140,OFF-ST-10000991,CA-2014-139892,2014-09-08,275.93,3,0.200,-58.63,343
MK-17905,OFF-ST-10002406,CA-2016-155516,2016-10-21,104.79,7,0.000,29.34,344
XP-21865,TEC-AC-10001445,CA-2014-134677,2014-10-06,9.09,3,0.000,1.91,345
BM-11140,FUR-CH-10004287,CA-2014-139892,2014-09-08,1740.06,9,0.300,-24.86,346
MK-17905,FUR-BO-10002545,CA-2016-155516,2016-10-21,1043.92,4,0.000,271.42,347
BM-11140,OFF-AR-10002656,CA-2014-139892,2014-09-08,32.06,6,0.200,6.81,348
GT-14755,OFF-PA-10002036,CA-2017-104745,2017-05-29,25.92,5,0.200,9.40,349
BM-11140,OFF-AP-10002518,CA-2014-139892,2014-09-08,177.98,5,0.800,-453.85,350
GT-14755,OFF-ST-10002205,CA-2017-104745,2017-05-29,53.42,3,0.200,4.67,351
AG-10900,OFF-BI-10001982,US-2014-119137,2014-07-23,8.16,5,0.700,-5.71,352
BM-11140,TEC-PH-10003931,CA-2014-139892,2014-09-08,143.98,3,0.200,9.00,353
AG-10900,TEC-AC-10003911,US-2014-119137,2014-07-23,1023.94,8,0.200,179.19,354
AG-10900,OFF-AR-10000658,US-2014-119137,2014-07-23,9.24,1,0.200,0.92,355
CS-12130,OFF-PA-10000659,CA-2014-118962,2014-08-05,20.94,3,0.000,9.84,356
EM-14065,OFF-AR-10002053,CA-2014-127691,2014-07-22,5.96,2,0.000,1.67,357
AG-10900,TEC-AC-10002076,US-2014-119137,2014-07-23,479.04,10,0.200,-29.94,358
CS-12130,OFF-PA-10001144,CA-2014-118962,2014-08-05,110.96,2,0.000,53.26,359
MM-18280,OFF-PA-10003039,US-2016-134656,2016-09-28,99.14,4,0.200,30.98,360
CS-12130,FUR-CH-10003817,CA-2014-118962,2014-08-05,340.14,7,0.200,21.26,361
AR-10405,FUR-TA-10004915,US-2017-134481,2017-08-27,1488.42,7,0.300,-297.68,362
RA-19915,OFF-AP-10000696,CA-2015-130792,2015-04-28,8.65,3,0.800,-20.33,363
RA-19915,OFF-ST-10003327,CA-2015-130792,2015-04-28,23.83,3,0.200,2.68,364
RA-19915,OFF-BI-10000309,CA-2015-130792,2015-04-28,NULL,NULL,NULL,0.80,365
AS-10285,OFF-PA-10004734,CA-2016-134775,2016-10-28,50.96,7,0.000,25.48,366
AS-10285,OFF-BI-10002225,CA-2016-134775,2016-10-28,49.54,3,0.200,17.34,367
LA-16780,TEC-AC-10004708,CA-2015-125395,2015-06-26,41.90,2,0.000,8.80,368
EM-14065,TEC-AC-10002567,CA-2014-127691,2014-07-22,159.98,2,0.000,57.59,369
MT-18070,OFF-LA-10003923,CA-2017-140963,2017-06-10,29.60,2,0.000,14.80,370
MT-18070,FUR-BO-10001337,CA-2017-140963,2017-06-10,514.16,5,0.150,-30.24,371
MT-18070,TEC-PH-10001924,CA-2017-140963,2017-06-10,279.96,5,0.200,17.50,372
SA-20830,TEC-PH-10001363,CA-2014-154627,2014-10-29,2735.95,6,0.200,341.99,373
CW-11905,TEC-PH-10000376,CA-2014-133753,2014-06-09,7.99,1,0.200,0.60,374
CW-11905,TEC-AC-10000303,CA-2014-133753,2014-06-09,63.98,2,0.200,10.40,375
CW-11905,OFF-AR-10001953,CA-2014-133753,2014-06-09,70.37,2,0.200,6.16,376
AJ-10960,OFF-ST-10001809,CA-2014-113362,2014-09-14,449.15,5,0.000,8.98,377
JB-15400,OFF-AP-10000891,US-2014-100853,2014-09-14,52.45,2,0.800,-131.12,378
JB-15400,OFF-LA-10003148,US-2014-100853,2014-09-14,20.16,4,0.200,6.55,379
SJ-20500,OFF-AP-10002684,US-2017-152366,2017-04-21,97.26,4,0.800,-243.16,380
JE-15745,FUR-CH-10004698,US-2015-101511,2015-11-21,396.80,7,0.300,-11.34,381
AJ-10960,OFF-EN-10003845,CA-2014-113362,2014-09-14,11.07,3,0.000,5.09,382
SS-20590,TEC-AC-10000991,CA-2016-169166,2016-05-09,93.98,2,0.000,13.16,383
RO-19780,FUR-TA-10001857,US-2016-120929,2016-03-18,189.88,3,0.400,-94.94,384
MD-17350,OFF-EN-10001434,CA-2015-134782,2015-12-27,105.42,2,0.000,51.66,385
JE-15745,OFF-SU-10002189,US-2015-101511,2015-11-21,15.88,5,0.200,-3.77,386
SC-20095,OFF-BI-10002498,CA-2016-126158,2016-07-25,119.62,8,0.200,40.37,387
JK-15640,OFF-AR-10001940,CA-2015-137225,2015-12-15,3.28,1,0.000,1.41,388
SC-20095,FUR-FU-10004864,CA-2016-126158,2016-07-25,255.76,4,0.000,81.84,389
DK-13150,OFF-ST-10003455,CA-2014-166191,2014-12-05,24.82,2,0.200,1.86,390
SC-20095,FUR-CH-10002602,CA-2016-126158,2016-07-25,241.57,2,0.200,18.12,391
DK-13150,TEC-AC-10004659,CA-2014-166191,2014-12-05,408.74,7,0.200,76.64,392
SC-20095,FUR-FU-10000073,CA-2016-126158,2016-07-25,69.30,9,0.000,22.87,393
RM-19675,TEC-PH-10003273,CA-2014-158274,2014-11-19,503.96,4,0.000,131.03,394
MY-17380,OFF-BI-10001670,US-2016-105578,2016-05-30,22.62,2,0.700,-15.08,395
MY-17380,OFF-BI-10001658,US-2016-105578,2016-05-30,14.95,2,0.700,-11.96,396
MY-17380,FUR-CH-10001215,US-2016-105578,2016-05-30,801.57,2,0.200,50.10,397
MY-17380,OFF-BI-10000831,US-2016-105578,2016-05-30,2.38,3,0.700,-1.90,398
RM-19675,TEC-PH-10004896,CA-2014-158274,2014-11-19,149.95,5,0.000,41.99,399
RM-19675,TEC-AC-10002345,CA-2014-158274,2014-11-19,29.00,2,0.000,7.25,400
MY-17380,OFF-PA-10000357,US-2016-105578,2016-05-30,32.79,1,0.200,11.89,401
EB-13705,OFF-BI-10003274,CA-2017-134978,2017-11-12,15.92,5,0.200,5.37,402
SK-19990,OFF-BI-10001890,CA-2016-105018,2016-11-28,7.16,2,0.000,3.44,403
CM-12385,OFF-AR-10001662,CA-2015-145352,2015-03-16,2.74,1,0.000,0.74,404
CM-12385,OFF-AR-10003856,CA-2015-145352,2015-03-16,8.34,3,0.000,2.17,405
FM-14290,TEC-AC-10002323,CA-2014-123260,2014-08-26,176.80,8,0.000,22.98,406
CM-12385,OFF-ST-10001228,CA-2015-145352,2015-03-16,46.74,3,0.000,11.68,407
AM-10360,OFF-ST-10001328,CA-2016-157000,2016-07-16,37.22,3,0.200,3.72,408
AM-10360,OFF-PA-10001950,CA-2016-157000,2016-07-16,20.02,3,0.200,6.26,409
CM-12385,OFF-BI-10003527,CA-2015-145352,2015-03-16,6354.95,5,0.000,3177.48,410
MP-17470,FUR-BO-10002613,CA-2015-102281,2015-10-12,899.14,4,0.200,112.39,411
LS-17245,FUR-FU-10001290,CA-2017-135307,2017-11-26,126.30,3,0.000,40.42,412
LS-17245,TEC-AC-10002399,CA-2017-135307,2017-11-26,38.04,2,0.000,12.17,413
MP-17470,TEC-PH-10001552,CA-2015-102281,2015-10-12,71.76,6,0.000,20.09,414
LF-17185,OFF-AR-10002053,CA-2016-106341,2016-10-20,7.15,3,0.200,0.72,415
BN-11515,OFF-AR-10003811,CA-2017-163405,2017-12-21,6.63,3,0.000,1.79,416
BN-11515,OFF-AR-10001246,CA-2017-163405,2017-12-21,5.88,2,0.000,1.71,417
AD-10180,TEC-CO-10003236,CA-2017-127432,2017-01-22,2999.95,5,0.000,1379.98,418
MP-17470,OFF-PA-10000061,CA-2015-102281,2015-10-12,51.84,8,0.000,24.88,419
MP-17470,FUR-BO-10002545,CA-2015-102281,2015-10-12,626.35,3,0.200,46.98,420
MP-17470,OFF-AR-10003514,CA-2015-102281,2015-10-12,19.90,5,0.000,6.57,421
MZ-17515,OFF-EN-10001509,CA-2015-131457,2015-10-31,14.28,7,0.000,6.71,422
CB-12025,OFF-AR-10004685,CA-2014-140004,2014-03-21,7.41,2,0.200,1.20,423
CB-12025,OFF-AR-10004027,CA-2014-140004,2014-03-21,6.05,3,0.200,1.59,424
VM-21685,OFF-ST-10001414,CA-2017-107720,2017-11-06,46.26,3,0.000,12.03,425
FH-14365,OFF-BI-10000343,US-2017-124303,2017-07-06,NULL,NULL,NULL,0.70,426
AD-10180,OFF-ST-10004507,CA-2017-127432,2017-01-22,51.45,3,0.000,13.89,427
AD-10180,OFF-PA-10001667,CA-2017-127432,2017-01-22,11.96,2,0.000,5.38,428
FH-14365,OFF-PA-10002749,US-2017-124303,2017-07-06,16.06,3,0.200,5.82,429
MB-17305,OFF-PA-10002666,CA-2017-105074,2017-06-24,21.74,3,0.200,6.80,430
AD-10180,OFF-ST-10004459,CA-2017-127432,2017-01-22,1126.02,3,0.000,56.30,431
BS-11755,FUR-TA-10004289,CA-2014-133690,2014-08-03,218.75,2,0.500,-161.88,432
DB-13210,TEC-AC-10000171,CA-2015-157812,2015-03-22,18.39,1,0.200,5.29,433
BS-11755,OFF-AP-10003622,CA-2014-133690,2014-08-03,2.60,1,0.200,0.29,434
DB-13210,OFF-ST-10000736,CA-2015-157812,2015-03-22,129.57,2,0.200,-25.91,435
LC-17140,OFF-AP-10003217,US-2017-116701,2017-12-17,66.28,2,0.800,-178.97,436
DB-13210,OFF-BI-10000285,CA-2015-157812,2015-03-22,14.11,9,0.800,-21.17,437
HK-14890,FUR-FU-10002960,CA-2017-126382,2017-06-03,35.17,7,0.200,9.67,438
MC-17605,FUR-TA-10001857,CA-2017-145142,2017-01-23,210.98,2,0.000,21.10,439
LE-16810,TEC-PH-10001918,CA-2017-108329,2017-12-09,444.77,4,0.200,44.48,440
JH-15985,OFF-ST-10000642,CA-2017-135860,2017-12-01,83.92,4,0.000,5.87,441
LH-17155,TEC-PH-10003555,US-2016-139486,2016-05-21,55.18,3,0.200,-12.41,442
LH-17155,TEC-AC-10003832,US-2016-139486,2016-05-21,66.26,2,0.000,27.17,443
BD-11605,OFF-FA-10002815,CA-2015-158792,2015-12-26,22.20,5,0.000,10.43,444
PH-18790,FUR-CH-10003379,CA-2017-113558,2017-10-21,683.95,3,0.200,42.75,445
PH-18790,FUR-FU-10001756,CA-2017-113558,2017-10-21,45.70,3,0.200,5.14,446
MG-18145,OFF-ST-10004963,US-2015-138303,2015-09-03,36.34,3,0.200,-7.27,447
MG-18145,OFF-SU-10002881,US-2015-138303,2015-09-03,666.25,1,0.200,-149.91,448
MG-18145,OFF-EN-10001335,US-2015-138303,2015-09-03,52.51,6,0.200,19.69,449
KB-16240,FUR-CH-10000595,CA-2015-102848,2015-11-07,190.72,1,0.200,11.92,450
JC-15340,FUR-FU-10000448,US-2017-129441,2017-09-07,47.94,3,0.000,2.40,451
RL-19615,TEC-PH-10000984,CA-2016-168753,2016-05-29,979.95,5,0.000,274.39,452
RL-19615,OFF-BI-10002557,CA-2016-168753,2016-05-29,22.75,5,0.000,11.38,453
AA-10375,OFF-ST-10001325,CA-2016-126613,2016-07-10,16.77,2,0.200,1.47,454
EP-13915,OFF-BI-10002429,US-2017-122637,2017-09-03,42.62,7,0.800,-68.19,455
MP-17470,OFF-BI-10004528,CA-2015-147851,2015-12-03,10.75,4,0.200,3.36,456
DK-12985,OFF-AP-10001271,CA-2015-134894,2015-12-07,152.94,3,0.000,41.29,457
DK-12985,FUR-CH-10002647,CA-2015-134894,2015-12-07,283.92,4,0.000,70.98,458
BD-11500,TEC-AC-10001432,CA-2014-140795,2014-02-01,468.90,6,0.000,206.32,459
ES-14080,TEC-PH-10002262,CA-2016-136924,2016-07-14,380.86,8,0.200,38.09,460
LM-17065,OFF-ST-10001809,US-2015-120161,2015-12-18,646.78,9,0.200,-145.52,461
PG-18895,TEC-AC-10001465,CA-2014-103849,2014-05-11,58.11,2,0.200,7.26,462
PG-18895,TEC-PH-10002597,CA-2014-103849,2014-05-11,100.79,1,0.200,6.30,463
PG-18895,FUR-FU-10000723,CA-2014-103849,2014-05-11,66.11,4,0.600,-84.29,464
AS-10135,OFF-BI-10000404,CA-2017-162929,2017-11-19,41.28,6,0.200,13.93,465
AS-10135,OFF-PA-10002986,CA-2017-162929,2017-11-19,13.36,2,0.000,6.41,466
DK-13225,OFF-ST-10000604,CA-2015-113173,2015-11-15,250.27,9,0.200,15.64,467
DK-13225,OFF-BI-10004738,CA-2015-113173,2015-11-15,11.36,3,0.800,-17.05,468
DK-13225,OFF-SU-10001935,CA-2015-113173,2015-11-15,8.72,5,0.200,-1.74,469
BD-11320,FUR-CH-10002024,CA-2016-136406,2016-04-15,1121.57,2,0.200,0.00,470
RC-19960,FUR-FU-10003039,CA-2017-112774,2017-09-11,34.50,1,0.200,6.04,471
GT-14710,OFF-FA-10004248,CA-2017-101945,2017-11-24,10.82,3,0.200,2.57,472
DK-13225,OFF-ST-10001780,CA-2017-100650,2017-06-29,1295.78,2,0.000,310.99,473
AJ-10945,OFF-AR-10003560,CA-2014-155852,2014-03-03,19.46,4,0.200,3.40,474
OT-18730,OFF-LA-10001297,CA-2016-113243,2016-06-10,20.70,2,0.000,9.94,475
OT-18730,FUR-TA-10004256,CA-2016-113243,2016-06-10,1335.68,4,0.200,-217.05,476
OT-18730,OFF-PA-10003441,CA-2016-113243,2016-06-10,32.40,5,0.000,15.55,477
BB-10990,OFF-AP-10002350,CA-2016-103947,2016-04-01,30.14,2,0.200,3.01,478
AR-10825,FUR-FU-10001935,CA-2016-160745,2016-12-11,14.80,4,0.000,6.07,479
AR-10825,TEC-PH-10003273,CA-2016-160745,2016-12-11,302.38,3,0.200,22.68,480
AR-10825,TEC-AC-10001142,CA-2016-160745,2016-12-11,316.00,4,0.000,31.60,481
SR-20740,OFF-PA-10000482,CA-2016-132661,2016-10-23,379.40,10,0.000,178.32,482
AR-10405,OFF-PA-10003892,CA-2017-140844,2017-06-19,97.82,2,0.000,45.98,483
AR-10405,TEC-AC-10001101,CA-2017-140844,2017-06-19,103.12,8,0.000,10.31,484
CR-12730,OFF-AP-10002439,CA-2016-137239,2016-08-22,113.55,2,0.200,8.52,485
CR-12730,OFF-BI-10002827,CA-2016-137239,2016-08-22,3.32,2,0.700,-2.65,486
CR-12730,OFF-EN-10002230,CA-2016-137239,2016-08-22,134.29,2,0.200,45.32,487
EH-14125,FUR-CH-10001215,US-2016-156097,2016-09-19,701.37,2,0.300,-50.10,488
EH-14125,OFF-BI-10004654,US-2016-156097,2016-09-19,2.31,2,0.800,-3.46,489
CB-12025,OFF-ST-10001490,CA-2015-146563,2015-08-24,999.43,7,0.200,124.93,490
CB-12025,OFF-ST-10001511,CA-2015-146563,2015-08-24,724.08,14,0.200,-135.76,491
CB-12025,FUR-TA-10001768,CA-2015-146563,2015-08-24,918.78,5,0.300,-118.13,492
CB-12025,OFF-BI-10003981,CA-2015-146563,2015-08-24,2.72,3,0.800,-4.22,493
SP-20545,OFF-ST-10001522,CA-2016-123666,2016-03-26,459.95,5,0.000,18.40,494
RC-19825,OFF-FA-10000621,CA-2016-143308,2016-11-04,10.74,3,0.000,5.26,495
TH-21235,OFF-SU-10004231,CA-2017-132682,2017-06-08,23.76,3,0.200,2.08,496
TH-21235,OFF-PA-10000474,CA-2017-132682,2017-06-08,85.06,3,0.200,28.71,497
TH-21235,TEC-PH-10004042,CA-2017-132682,2017-06-08,381.58,3,0.200,28.62,498
RP-19390,FUR-FU-10003096,CA-2014-156314,2014-12-24,30.36,5,0.200,8.73,499
MO-17800,FUR-FU-10002759,US-2017-106663,2017-06-09,23.98,3,0.600,-14.39,500
MO-17800,FUR-TA-10000688,US-2017-106663,2017-06-09,108.92,1,0.500,-71.89,501
MO-17800,OFF-PA-10002377,US-2017-106663,2017-06-09,NULL,NULL,NULL,0.20,502
TD-20995,OFF-AR-10001954,CA-2017-111178,2017-06-15,19.56,5,0.200,1.71,503
RB-19570,OFF-AP-10004532,CA-2017-130351,2017-12-05,61.44,3,0.000,16.59,504
RB-19570,OFF-PA-10002137,CA-2017-130351,2017-12-05,38.90,5,0.000,17.50,505
RB-19570,TEC-AC-10003832,CA-2017-130351,2017-12-05,99.39,3,0.000,40.75,506
CD-11980,OFF-AP-10000804,US-2017-119438,2017-03-18,2.69,3,0.800,-7.39,507
CD-11980,TEC-AC-10003614,US-2017-119438,2017-03-18,27.82,3,0.200,4.52,508
CD-11980,FUR-FU-10003553,US-2017-119438,2017-03-18,82.52,3,0.600,-41.26,509
CD-11980,OFF-BI-10004632,US-2017-119438,2017-03-18,182.99,3,0.800,-320.24,510
DJ-13630,OFF-BI-10003305,CA-2016-164511,2016-11-19,14.35,3,0.200,4.66,511
DJ-13630,OFF-ST-10002583,CA-2016-164511,2016-11-19,64.96,2,0.000,2.60,512
DJ-13630,OFF-ST-10004507,CA-2016-164511,2016-11-19,68.60,4,0.000,18.52,513
GT-14635,TEC-MA-10004125,US-2017-168116,2017-11-04,7999.98,4,0.500,-3839.99,514
GT-14635,OFF-AP-10002457,US-2017-168116,2017-11-04,167.44,2,0.200,14.65,515
MC-17845,TEC-AC-10003911,CA-2014-157784,2014-07-05,479.97,3,0.000,163.19,516
MC-17845,OFF-LA-10001934,CA-2014-157784,2014-07-05,14.62,2,0.000,6.87,517
MC-17845,OFF-PA-10000304,CA-2014-157784,2014-07-05,19.44,3,0.000,9.33,518
RA-19285,FUR-BO-10004015,CA-2017-161480,2017-12-25,191.98,2,0.200,4.80,519
NP-18325,FUR-FU-10004071,US-2014-117135,2014-06-21,104.01,1,0.000,14.56,520
NP-18325,TEC-PH-10002033,US-2014-117135,2014-06-21,284.82,1,0.000,74.05,521
NP-18325,OFF-ST-10002444,US-2014-117135,2014-06-21,36.84,3,0.000,10.32,522
AB-10165,TEC-AC-10002253,CA-2015-131534,2015-03-28,166.24,1,0.000,24.94,523
AB-10165,OFF-PA-10000743,CA-2015-131534,2015-03-28,33.40,5,0.000,16.03,524
JO-15550,OFF-AR-10003373,CA-2015-119291,2015-05-14,198.27,8,0.200,17.35,525
JO-15550,OFF-LA-10002312,CA-2015-119291,2015-05-14,47.36,4,0.200,17.76,526
JO-15550,OFF-EN-10000927,CA-2015-119291,2015-05-14,200.98,7,0.200,62.81,527
JO-15550,OFF-LA-10003510,CA-2015-119291,2015-05-14,97.70,4,0.200,31.75,528
JO-15550,OFF-AR-10001118,CA-2015-119291,2015-05-14,2.70,1,0.200,0.81,529
JO-15550,OFF-BI-10001575,CA-2015-119291,2015-05-14,18.59,2,0.700,-13.63,530
JO-15550,OFF-BI-10001982,CA-2015-119291,2015-05-14,4.90,3,0.700,-3.43,531
Dl-13600,FUR-FU-10002960,CA-2017-114552,2017-09-02,15.07,3,0.200,4.14,532
AS-10285,FUR-FU-10003394,CA-2016-163755,2016-11-04,209.88,3,0.000,35.68,533
JK-15370,FUR-TA-10002774,CA-2015-142027,2015-04-09,369.91,3,0.200,-13.87,534
BN-11470,OFF-PA-10001800,CA-2014-138527,2014-09-12,10.37,2,0.200,3.63,535
BN-11470,OFF-AP-10001469,CA-2014-138527,2014-09-12,166.84,5,0.200,18.77,536
BN-11470,TEC-AC-10002399,CA-2014-138527,2014-09-12,15.22,1,0.200,2.28,537
DP-13165,TEC-AC-10003628,CA-2014-112158,2014-12-02,119.96,4,0.000,52.78,538
DP-13165,FUR-BO-10003272,CA-2014-112158,2014-12-02,883.92,5,0.200,-110.49,539
DP-13165,OFF-BI-10000050,CA-2014-112158,2014-12-02,46.72,8,0.200,15.77,540
TH-21550,OFF-PA-10004071,CA-2014-113887,2014-04-05,55.48,1,0.000,26.63,541
AP-10915,OFF-EN-10001219,CA-2017-146136,2017-09-03,24.45,4,0.200,8.86,542
RS-19765,OFF-AP-10001154,US-2017-100048,2017-05-19,281.34,6,0.000,109.72,543
RS-19765,TEC-PH-10003012,US-2017-100048,2017-05-19,307.98,2,0.000,89.31,544
RS-19765,TEC-AC-10001606,US-2017-100048,2017-05-19,299.97,3,0.000,113.99,545
Dl-13600,OFF-BI-10003355,CA-2014-153150,2014-07-01,19.92,5,0.200,6.97,546
SV-20365,FUR-FU-10000010,CA-2014-130092,2014-01-11,9.94,2,0.000,3.08,547
KC-16540,FUR-FU-10002253,CA-2017-108910,2017-09-24,103.06,3,0.200,24.48,548
CK-12325,OFF-BI-10001658,CA-2014-104472,2014-06-02,59.81,3,0.200,19.44,549
CK-12325,FUR-FU-10000246,CA-2014-104472,2014-06-02,73.32,6,0.000,22.00,550
RD-19810,OFF-PA-10004092,CA-2016-112942,2016-02-13,146.82,3,0.000,73.41,551
MP-17965,FUR-TA-10000198,CA-2016-142335,2016-12-15,1652.94,3,0.000,231.41,552
MP-17965,OFF-ST-10000036,CA-2016-142335,2016-12-15,296.37,3,0.000,80.02,553
LP-17080,FUR-FU-10003347,CA-2017-118731,2017-11-20,42.60,3,0.000,16.61,554
LP-17080,OFF-BI-10000069,CA-2017-118731,2017-11-20,84.06,7,0.200,27.32,555
CA-12775,OFF-AP-10003914,CA-2014-145576,2014-09-14,13.00,5,0.200,1.30,556
CA-12775,FUR-FU-10004020,CA-2014-145576,2014-09-14,13.13,3,0.200,3.77,557
JF-15490,OFF-FA-10003467,CA-2015-130736,2015-12-07,3.96,2,0.000,0.00,558
JF-15490,OFF-LA-10000634,CA-2015-130736,2015-12-07,2.61,1,0.000,1.20,559
FP-14320,TEC-PH-10002496,CA-2017-137099,2017-12-07,374.38,3,0.200,46.80,560
EB-13840,OFF-PA-10004530,CA-2017-156951,2017-10-01,91.84,8,0.000,45.00,561
EB-13840,OFF-BI-10001107,CA-2017-156951,2017-10-01,81.09,7,0.200,27.37,562
EB-13840,OFF-PA-10004451,CA-2017-156951,2017-10-01,19.44,3,0.000,9.33,563
EB-13840,FUR-CH-10004997,CA-2017-156951,2017-10-01,451.15,3,0.200,0.00,564
JF-15415,OFF-LA-10001297,CA-2017-164826,2017-12-28,72.45,7,0.000,34.78,565
JF-15415,OFF-FA-10000585,CA-2017-164826,2017-12-28,13.96,4,0.000,6.42,566
JF-15415,OFF-BI-10001922,CA-2017-164826,2017-12-28,33.26,7,0.200,11.23,567
